SR. No,Ward No,Serial no.,Tree Name,Scientific Name,Latitude,Longitude,Girth (Inch),Height (Ft),Age (Years),Canopy (sq. mtr),Condition,Landmark,Concern Person,ownership,Remark
675,2,W21709538712106-akK0O,Neem Tree,Azadirachta indica,19.30172127,76.50334686,53,30.1,10_50,23.0,Good,Ward 2,Bhau Madane,Private,Good
676,2,W21709538712566-akK0O,Neem Tree,Azadirachta indica,19.30172634,76.50342833,61,34.7,10_50,26.5,Good,Ward 2,Bhau Madane,Private,Good
677,2,W21709538713088-akK0O,Neem Tree,Azadirachta indica,19.30163995,76.50350008,49,27.8,10_50,21.3,Good,Ward 2,Bhau Madane,Private,Good
678,2,W21709538714462-akK0O,Neem Tree,Azadirachta indica,19.30181019,76.50346991,55,31.3,10_50,23.9,Good,Ward 2,Bhau Madane,Private,Good
679,2,W21709538714957-akK0O,Neem Tree,Azadirachta indica,19.30173868,76.50357384,48,27.3,10_50,20.9,Good,Ward 2,Bhau Madane,Private,Good
680,2,W21709538715297-akK0O,Neem Tree,Azadirachta indica,19.30191746,76.50344811,22,12.5,10_50,9.6,Good,Ward 2,Bhau Madane,Private,Good
681,2,W21709538715709-akK0O,Neem Tree,Azadirachta indica,19.30187158,76.50341392,23,13.1,10_50,10.0,Good,Ward 2,Bhau Madane,Private,Good
682,2,W21709538717231-akK0O,Neem Tree,Azadirachta indica,19.30189436,76.5035259,26,14.8,10_50,11.3,Good,Ward 2,Bhau Madane,Private,Good
683,2,W21709538717686-akK0O,Neem Tree,Azadirachta indica,19.30197537,76.50353026,28,15.9,10_50,12.2,Good,Ward 2,Bhau Madane,Private,Good
684,2,W21709538718093-akK0O,Neem Tree,Azadirachta indica,19.3019548,76.50347158,61,34.7,10_50,26.5,Good,Ward 2,Bhau Madane,Private,Good
685,2,W21709538718892-akK0O,Neem Tree,Azadirachta indica,19.30186019,76.50350712,52,29.5,10_50,22.6,Good,Ward 2,Bhau Madane,Private,Good
686,2,W21709538719681-akK0O,Neem Tree,Azadirachta indica,19.30191303,76.50340889,59,33.5,10_50,25.7,Good,Ward 2,Bhau Madane,Private,Good
687,2,W21709538721459-akK0O,Neem Tree,Azadirachta indica,19.30201777,76.50355238,53,30.1,10_50,23.0,Good,Ward 2,Bhau Madane,Private,Good
688,2,W21709538721952-akK0O,Neem Tree,Azadirachta indica,19.30216396,76.5035658,54,30.7,10_50,23.5,Good,Ward 2,Bhau Madane,Private,Good
689,2,W21709538722278-akK0O,Neem Tree,Azadirachta indica,19.30209245,76.50355104,57,32.4,10_50,24.8,Good,Ward 2,Bhau Madane,Private,Good
690,2,W21709538722796-akK0O,Neem Tree,Azadirachta indica,19.30219117,76.50346622,53,30.1,10_50,23.0,Good,Ward 2,Bhau Madane,Private,Good
691,2,W21709538724077-akK0O,Neem Tree,Azadirachta indica,19.30222155,76.50357921,29,16.5,10_50,12.6,Good,Ward 2,Bhau Madane,Private,Good
692,2,W21709538724552-akK0O,Neem Tree,Azadirachta indica,19.30226965,76.50352824,52,29.5,10_50,22.6,Good,Ward 2,Bhau Madane,Private,Good
693,2,W21709538724898-akK0O,Neem Tree,Azadirachta indica,19.30235888,76.50355808,48,27.3,10_50,20.9,Good,Ward 2,Bhau Madane,Private,Good
694,2,W21709538725485-akK0O,Neem Tree,Azadirachta indica,19.30233546,76.50361072,35,19.9,10_50,15.2,Good,Ward 2,Bhau Madane,Private,Good
695,2,W21709538727084-akK0O,Neem Tree,Azadirachta indica,19.30243071,76.50357015,28,15.9,10_50,12.2,Good,Ward 2,Bhau Madane,Private,Good
696,2,W21709538727578-akK0O,Neem Tree,Azadirachta indica,19.30248956,76.50355574,62,35.2,10_50,27.0,Good,Ward 2,Bhau Madane,Private,Good
697,2,W21709538728038-akK0O,Neem Tree,Azadirachta indica,19.30244052,76.50362782,34,19.3,10_50,14.8,Good,Ward 2,Bhau Madane,Private,Good
698,2,W21709538728462-akK0O,Neem Tree,Azadirachta indica,19.30254272,76.50366236,21,11.9,10_50,9.1,Good,Ward 2,Shubham Dhaigude,Private,Good
699,2,W21709538729791-akK0O,Neem Tree,Azadirachta indica,19.30255317,76.50342297,25,14.2,10_50,10.9,Good,Ward 2,Shubham Dhaigude,Private,Good
700,2,W21709538730245-akK0O,Neem Tree,Azadirachta indica,19.30258449,76.50353394,35,19.9,10_50,15.2,Good,Ward 2,Shubham Dhaigude,Private,Good
701,2,W21709538730719-akK0O,Neem Tree,Azadirachta indica,19.30264208,76.50358692,65,36.9,10_50,28.3,Good,Ward 2,Shubham Dhaigude,Private,Good
702,2,W21709538731030-akK0O,Neem Tree,Azadirachta indica,19.30247659,76.50351215,70,39.8,10_50,30.4,Good,Ward 2,Shubham Dhaigude,Private,Good
703,2,W21709538744664-akK0O,Neem Tree,Azadirachta indica,19.30265822,76.5037854,49,27.8,10_50,21.3,Good,Ward 2,Shubham Dhaigude,Private,Good
704,2,W21709538745149-akK0O,Neem Tree,Azadirachta indica,19.30269588,76.50369555,48,27.3,10_50,20.9,Good,Ward 2,Shubham Dhaigude,Private,Good
705,2,W21709538745755-akK0O,Neem Tree,Azadirachta indica,19.30286168,76.50373209,39,22.2,10_50,17.0,Good,Ward 2,Shubham Dhaigude,Private,Good
706,2,W21709538746115-akK0O,Neem Tree,Azadirachta indica,19.30269904,76.50359027,50,28.4,10_50,21.7,Good,Ward 2,Shubham Dhaigude,Private,Good
707,2,W21709538746606-akK0O,Neem Tree,Azadirachta indica,19.302912,76.50361843,66,37.5,10_50,28.7,Good,Ward 2,Shubham Dhaigude,Private,Good
708,2,W21709538747078-akK0O,Neem Tree,Azadirachta indica,19.30280568,76.50359295,53,30.1,10_50,23.0,Good,Ward 2,Shubham Dhaigude,Private,Good
709,2,W21709538748599-akK0O,Neem Tree,Azadirachta indica,19.30295028,76.50373612,61,34.7,10_50,26.5,Good,Ward 2,Shubham Dhaigude,Private,Good
710,2,W21709538748989-akK0O,Neem Tree,Azadirachta indica,19.30302401,76.50366671,49,27.8,10_50,21.3,Good,Ward 2,Shubham Dhaigude,Private,Good
711,2,W21709538749630-akK0O,Neem Tree,Azadirachta indica,19.30316482,76.50374785,55,31.3,10_50,23.9,Good,Ward 2,Shubham Dhaigude,Private,Good
712,2,W21709538751279-akK0O,Neem Tree,Azadirachta indica,19.30325184,76.50385212,48,27.3,10_50,20.9,Good,Ward 2,Shubham Dhaigude,Private,Good
713,2,W21709538751707-akK0O,Neem Tree,Azadirachta indica,19.30337968,76.50387861,22,12.5,10_50,9.6,Good,Ward 2,Shubham Dhaigude,Private,Good
714,2,W21709538752367-akK0O,Neem Tree,Azadirachta indica,19.30323982,76.50378842,23,13.1,10_50,10.0,Good,Ward 2,Shubham Dhaigude,Private,Good
715,2,W21709538752800-akK0O,Neem Tree,Azadirachta indica,19.30350656,76.50388129,26,14.8,10_50,11.3,Good,Ward 2,Shubham Dhaigude,Private,Good
716,2,W21709538753473-akK0O,Neem Tree,Azadirachta indica,19.30335879,76.50379848,28,15.9,10_50,12.2,Good,Ward 2,Shubham Dhaigude,Private,Good
717,2,W21709538755536-akK0O,Neem Tree,Azadirachta indica,19.30369136,76.50373645,61,34.7,10_50,26.5,Good,Ward 2,Shubham Dhaigude,Private,Good
718,2,W21709538756038-akK0O,Neem Tree,Azadirachta indica,19.30381635,76.50390778,52,29.5,10_50,22.6,Good,Ward 2,Shubham Dhaigude,Private,Good
719,2,W21709538757498-akK0O,Neem Tree,Azadirachta indica,19.30393817,76.50391951,59,33.5,10_50,25.7,Good,Ward 2,Shubham Dhaigude,Private,Good
720,2,W21709538764159-akK0O,Neem Tree,Azadirachta indica,19.30407075,76.50398254,53,30.1,10_50,23.0,Good,Ward 2,Shubham Dhaigude,Private,Good
721,2,W21709538768075-akK0O,Neem Tree,Azadirachta indica,19.30458874,76.50393225,54,30.7,10_50,23.5,Good,Ward 2,Shubham Dhaigude,Private,Good
722,2,W21709538768797-akK0O,Neem Tree,Azadirachta indica,19.3046438,76.50399327,57,32.4,10_50,24.8,Good,Ward 2,Shubham Dhaigude,Private,Good
723,2,W21709538769336-akK0O,Neem Tree,Azadirachta indica,19.30452546,76.50392085,53,30.1,10_50,23.0,Good,Ward 2,Shubham Dhaigude,Private,Good
724,2,W21709538773161-akK0O,Neem Tree,Azadirachta indica,19.30571458,76.50392622,29,16.5,10_50,12.6,Good,Ward 2,Shubham Dhaigude,Private,Good
725,2,W21709538799183-akK0O,Babhul Tree,Vachellia nilotica,19.30091944,76.5023474,52,29.5,10_50,22.6,Good,Ward 2,Shubham Dhaigude,Private,Good
726,2,W21709538799688-akK0O,Babhul Tree,Vachellia nilotica,19.300965,76.50246106,48,27.3,10_50,20.9,Good,Ward 2,Shubham Dhaigude,Private,Good
727,2,W21709538800131-akK0O,Babhul Tree,Vachellia nilotica,19.30089412,76.50245167,35,19.9,10_50,15.2,Good,Ward 2,Shubham Dhaigude,Private,Good
728,2,W21709538800538-akK0O,Babhul Tree,Vachellia nilotica,19.30092988,76.50241613,28,15.9,10_50,12.2,Good,Ward 2,Shubham Dhaigude,Private,Good
729,2,W21709538806833-akK0O,Babhul Tree,Vachellia nilotica,19.30094222,76.50261126,62,35.2,10_50,27.0,Good,Ward 2,Shubham Dhaigude,Private,Good
730,2,W21709538810003-akK0O,Babhul Tree,Vachellia nilotica,19.30094697,76.50287211,34,19.3,10_50,14.8,Good,Ward 2,Shubham Dhaigude,Private,Good
731,2,W21709538810968-akK0O,Babhul Tree,Vachellia nilotica,19.30092007,76.50292106,21,11.9,10_50,9.1,Good,Ward 2,Shubham Dhaigude,Private,Good
732,2,W21709538812407-akK0O,Babhul Tree,Vachellia nilotica,19.30093399,76.50297303,25,14.2,10_50,10.9,Good,Ward 2,Shubham Dhaigude,Private,Good
733,2,W21709538813174-akK0O,Babhul Tree,Vachellia nilotica,19.30091121,76.50303002,35,19.9,10_50,15.2,Good,Ward 2,Shubham Dhaigude,Private,Good
734,2,W21709538814334-akK0O,Babhul Tree,Vachellia nilotica,19.30093241,76.50308333,38,21.6,10_50,16.5,Good,Ward 2,Shubham Dhaigude,Private,Good
735,2,W21709538815430-akK0O,Babhul Tree,Vachellia nilotica,19.30096753,76.50307059,62,35.2,10_50,27.0,Good,Ward 2,Shubham Dhaigude,Private,Good
736,2,W21709538816278-akK0O,Babhul Tree,Vachellia nilotica,19.30099886,76.50310781,53,30.1,10_50,23.0,Good,Ward 2,Shubham Dhaigude,Private,Good
737,2,W21709538816983-akK0O,Babhul Tree,Vachellia nilotica,19.3009612,76.50313832,24,13.6,10_50,10.4,Good,Ward 2,Shubham Dhaigude,Private,Good
738,2,W21709538819417-akK0O,Babhul Tree,Vachellia nilotica,19.30099063,76.50319163,65,36.9,10_50,28.3,Good,Ward 2,Shubham Dhaigude,Private,Good
739,2,W21709538820125-akK0O,Babhul Tree,Vachellia nilotica,19.30103683,76.50316849,55,31.3,10_50,23.9,Good,Ward 2,Shubham Dhaigude,Private,Good
740,2,W21709538829788-akK0O,Babhul Tree,Vachellia nilotica,19.30100234,76.50315911,48,27.3,10_50,20.9,Good,Ward 2,Shubham Dhaigude,Private,Good
741,2,W21709538831861-akK0O,Babhul Tree,Vachellia nilotica,19.3011074,76.50320303,49,27.8,10_50,21.3,Good,Ward 2,Shubham Dhaigude,Private,Good
742,2,W21709538832432-akK0O,Babhul Tree,Vachellia nilotica,19.30112069,76.50312491,43,24.4,10_50,18.7,Good,Ward 2,Shubham Dhaigude,Private,Good
743,2,W21709538833268-akK0O,Babhul Tree,Vachellia nilotica,19.30120201,76.50322851,47,26.7,10_50,20.4,Good,Ward 2,Shubham Dhaigude,Private,Good
744,2,W21709538834051-akK0O,Babhul Tree,Vachellia nilotica,19.30127859,76.50323924,65,36.9,10_50,28.3,Good,Ward 2,Shubham Dhaigude,Private,Good
745,2,W21709538835228-akK0O,Babhul Tree,Vachellia nilotica,19.30123966,76.50322448,70,39.8,10_50,30.4,Good,Ward 2,Shubham Dhaigude,Private,Good
746,2,W21709538836325-akK0O,Babhul Tree,Vachellia nilotica,19.30126213,76.50328014,49,27.8,10_50,21.3,Good,Ward 2,Shubham Dhaigude,Private,Good
747,2,W21709538838281-akK0O,Babhul Tree,Vachellia nilotica,19.30131814,76.50327276,48,27.3,10_50,20.9,Good,Ward 2,Shubham Dhaigude,Private,Good
748,2,W21709538847754-akK0O,Babhul Tree,Vachellia nilotica,19.30134788,76.50328886,39,22.2,10_50,17.0,Good,Ward 2,Shubham Dhaigude,Private,Good
749,2,W21709538848586-akK0O,Babhul Tree,Vachellia nilotica,19.3013694,76.50332373,50,28.4,10_50,21.7,Good,Ward 2,Shubham Dhaigude,Private,Good
750,2,W21709538850315-akK0O,Babhul Tree,Vachellia nilotica,19.3013906,76.50333211,66,37.5,10_50,28.7,Good,Ward 2,Shubham Dhaigude,Private,Good
751,2,W21709538854192-akK0O,Babhul Tree,Vachellia nilotica,19.30137826,76.50330059,53,30.1,10_50,23.0,Good,Ward 2,Shubham Dhaigude,Private,Good
752,2,W21709538855186-akK0O,Babhul Tree,Vachellia nilotica,19.30141275,76.50331937,61,34.7,10_50,26.5,Good,Ward 2,Shubham Dhaigude,Private,Good
753,2,W21709538856628-akK0O,Babhul Tree,Vachellia nilotica,19.30146212,76.50331333,49,27.8,10_50,21.3,Good,Ward 2,Shubham Dhaigude,Private,Good
754,2,W21709538857432-akK0O,Babhul Tree,Vachellia nilotica,19.30148553,76.50334485,55,31.3,10_50,23.9,Good,Ward 2,Shubham Dhaigude,Private,Good
755,2,W21709538858781-akK0O,Babhul Tree,Vachellia nilotica,19.30153521,76.50335491,48,27.3,10_50,20.9,Good,Ward 2,Shubham Dhaigude,Private,Good
756,2,W21709538859535-akK0O,Babhul Tree,Vachellia nilotica,19.30157603,76.5034518,22,12.5,10_50,9.6,Good,Ward 2,Shubham Dhaigude,Private,Good
757,2,W21709538860403-akK0O,Babhul Tree,Vachellia nilotica,19.30159628,76.50334116,23,13.1,10_50,10.0,Good,Ward 2,Shubham Dhaigude,Private,Good
758,2,W21709538860989-akK0O,Babhul Tree,Vachellia nilotica,19.30151749,76.50326941,26,14.8,10_50,11.3,Good,Ward 2,Shubham Dhaigude,Private,Good
759,2,W21709538861640-akK0O,Babhul Tree,Vachellia nilotica,19.30154882,76.50331166,28,15.9,10_50,12.2,Good,Ward 2,Shubham Dhaigude,Private,Good
760,2,W21709538862208-akK0O,Babhul Tree,Vachellia nilotica,19.30156844,76.50325969,65,36.9,10_50,28.3,Good,Ward 2,Shubham Dhaigude,Private,Good
761,2,W21709538864734-akK0O,Babhul Tree,Vachellia nilotica,19.30162856,76.50346991,70,39.8,10_50,30.4,Good,Ward 2,Shubham Dhaigude,Private,Good
762,2,W21709538865492-akK0O,Babhul Tree,Vachellia nilotica,19.30172507,76.50352322,49,27.8,10_50,21.3,Good,Ward 2,Shubham Dhaigude,Private,Good
763,2,W21709538866167-akK0O,Babhul Tree,Vachellia nilotica,19.30168741,76.50341894,48,27.3,10_50,20.9,Good,Ward 2,Shubham Dhaigude,Private,Good
764,2,W21709538866997-akK0O,Babhul Tree,Vachellia nilotica,19.30175766,76.50354333,39,22.2,10_50,17.0,Good,Ward 2,Shubham Dhaigude,Private,Good
765,2,W21709538867699-akK0O,Babhul Tree,Vachellia nilotica,19.30176083,76.50347393,50,28.4,10_50,21.7,Good,Ward 2,Shubham Dhaigude,Private,Good
766,2,W21709538869203-akK0O,Babhul Tree,Vachellia nilotica,19.30171399,76.50340352,66,37.5,10_50,28.7,Good,Ward 2,Shubham Dhaigude,Private,Good
767,2,W21709538871261-akK0O,Babhul Tree,Vachellia nilotica,19.30177633,76.50345448,53,30.1,10_50,23.0,Good,Ward 2,Shubham Dhaigude,Private,Good
768,2,W21709538872030-akK0O,Babhul Tree,Vachellia nilotica,19.30188518,76.50349841,61,34.7,10_50,26.5,Good,Ward 2,Shubham Dhaigude,Private,Good
769,2,W21709538872847-akK0O,Babhul Tree,Vachellia nilotica,19.30178709,76.50354736,49,27.8,10_50,21.3,Good,Ward 2,Shubham Dhaigude,Private,Good
770,2,W21709538873841-akK0O,Babhul Tree,Vachellia nilotica,19.30194942,76.5034461,55,31.3,10_50,23.9,Good,Ward 2,Shubham Dhaigude,Private,Good
771,2,W21709538875758-akK0O,Babhul Tree,Vachellia nilotica,19.30194088,76.50352623,48,27.3,10_50,20.9,Good,Ward 2,Shubham Dhaigude,Private,Good
772,2,W21709538877094-akK0O,Babhul Tree,Vachellia nilotica,19.30209245,76.50361206,22,12.5,10_50,9.6,Good,Ward 2,Shubham Dhaigude,Private,Good
773,2,W21709538877595-akK0O,Babhul Tree,Vachellia nilotica,19.30205352,76.50354534,23,13.1,10_50,10.0,Good,Ward 2,Shubham Dhaigude,Private,Good
774,2,W21709538880855-akK0O,Babhul Tree,Vachellia nilotica,19.302132,76.50354501,26,14.8,10_50,11.3,Good,Ward 2,Shubham Dhaigude,Private,Good
775,2,W21709538882277-akK0O,Babhul Tree,Vachellia nilotica,19.30218927,76.50343604,28,15.9,10_50,12.2,Good,Ward 2,Shubham Dhaigude,Private,Good
776,2,W21709538883106-akK0O,Babhul Tree,Vachellia nilotica,19.30221269,76.50351483,61,34.7,10_50,26.5,Good,Ward 2,Shubham Dhaigude,Private,Good
777,2,W21709538884789-akK0O,Babhul Tree,Vachellia nilotica,19.30227376,76.50359631,52,29.5,10_50,22.6,Good,Ward 2,Shubham Dhaigude,Private,Good
778,2,W21709538885507-akK0O,Babhul Tree,Vachellia nilotica,19.30230572,76.50354568,59,33.5,10_50,25.7,Good,Ward 2,Shubham Dhaigude,Private,Good
779,2,W21709538886229-akK0O,Babhul Tree,Vachellia nilotica,19.30237027,76.50362045,53,30.1,10_50,23.0,Good,Ward 2,Shubham Dhaigude,Private,Good
780,2,W21709538886979-akK0O,Babhul Tree,Vachellia nilotica,19.30239052,76.5035601,54,30.7,10_50,23.5,Good,Ward 2,Shubham Dhaigude,Private,Good
781,2,W21709538889366-akK0O,Babhul Tree,Vachellia nilotica,19.30240856,76.5036191,57,32.4,10_50,24.8,Good,Ward 2,Shubham Dhaigude,Private,Good
782,2,W21709538890509-akK0O,Babhul Tree,Vachellia nilotica,19.30249969,76.50363553,53,30.1,10_50,23.0,Good,Ward 2,Shubham Dhaigude,Private,Good
783,2,W21709538892356-akK0O,Babhul Tree,Vachellia nilotica,19.30256298,76.50349706,29,16.5,10_50,12.6,Good,Ward 2,Shubham Dhaigude,Private,Good
784,2,W21709538892922-akK0O,Babhul Tree,Vachellia nilotica,19.30261803,76.5035202,52,29.5,10_50,22.6,Good,Ward 2,Shubham Dhaigude,Private,Good
785,2,W21709538893676-akK0O,Babhul Tree,Vachellia nilotica,19.30258671,76.50348198,48,27.3,10_50,20.9,Good,Ward 2,Shubham Dhaigude,Private,Good
786,2,W21709538894278-akK0O,Babhul Tree,Vachellia nilotica,19.30263322,76.50348768,35,19.9,10_50,15.2,Good,Ward 2,Shubham Dhaigude,Private,Good
787,2,W21709538894866-akK0O,Babhul Tree,Vachellia nilotica,19.30258892,76.5034109,28,15.9,10_50,12.2,Good,Ward 2,Shubham Dhaigude,Private,Good
788,2,W21709538895539-akK0O,Babhul Tree,Vachellia nilotica,19.30255601,76.50338273,62,35.2,10_50,27.0,Good,Ward 2,Shubham Dhaigude,Private,Good
789,2,W21709538897543-akK0O,Babhul Tree,Vachellia nilotica,19.30259937,76.50366135,34,19.3,10_50,14.8,Good,Ward 2,Shubham Dhaigude,Private,Good
790,2,W21709538898167-akK0O,Babhul Tree,Vachellia nilotica,19.30266993,76.50366973,21,11.9,10_50,9.1,Good,Ward 2,Shubham Dhaigude,Private,Good
791,2,W21709538898791-akK0O,Babhul Tree,Vachellia nilotica,19.30265284,76.5037512,25,14.2,10_50,10.9,Good,Ward 2,Shubham Dhaigude,Private,Good
792,2,W21709538899480-akK0O,Babhul Tree,Vachellia nilotica,19.30267784,76.50377199,35,19.9,10_50,15.2,Good,Ward 2,Shubham Dhaigude,Private,Good
793,2,W21709538900323-akK0O,Babhul Tree,Vachellia nilotica,19.30271803,76.50367811,38,21.6,10_50,16.5,Good,Ward 2,Shubham Dhaigude,Private,Good
794,2,W21709538901403-akK0O,Babhul Tree,Vachellia nilotica,19.30263069,76.50365431,62,35.2,10_50,27.0,Good,Ward 2,Shubham Dhaigude,Private,Good
795,2,W21709538903195-akK0O,Babhul Tree,Vachellia nilotica,19.30273764,76.50358357,53,30.1,10_50,23.0,Good,Ward 2,Shubham Dhaigude,Private,Good
796,2,W21709538903806-akK0O,Babhul Tree,Vachellia nilotica,19.30284808,76.50359329,24,13.6,10_50,10.4,Good,Ward 2,Shubham Dhaigude,Private,Good
797,2,W21709538904441-akK0O,Babhul Tree,Vachellia nilotica,19.30289871,76.50358323,65,36.9,10_50,28.3,Good,Ward 2,Shubham Dhaigude,Private,Good
798,2,W21709538904862-akK0O,Babhul Tree,Vachellia nilotica,19.30278036,76.50355775,55,31.3,10_50,23.9,Good,Ward 2,Shubham Dhaigude,Private,Good
799,2,W21709538905483-akK0O,Babhul Tree,Vachellia nilotica,19.3028851,76.50369756,65,36.9,10_50,28.3,Good,Ward 2,Shubham Dhaigude,Private,Good
800,2,W21709538905889-akK0O,Babhul Tree,Vachellia nilotica,19.30283447,76.50371164,70,39.8,10_50,30.4,Good,Ward 2,Shubham Dhaigude,Private,Good
801,2,W21709538906611-akK0O,Babhul Tree,Vachellia nilotica,19.30285631,76.50368381,49,27.8,10_50,21.3,Good,Ward 2,Shubham Dhaigude,Private,Good
802,2,W21709538907739-akK0O,Babhul Tree,Vachellia nilotica,19.30294744,76.50369689,48,27.3,10_50,20.9,Good,Ward 2,Shubham Dhaigude,Private,Good
803,2,W21709538908261-akK0O,Babhul Tree,Vachellia nilotica,19.30298003,76.50364324,39,22.2,10_50,17.0,Good,Ward 2,Shubham Dhaigude,Private,Good
804,2,W21709538909404-akK0O,Babhul Tree,Vachellia nilotica,19.30306293,76.50372639,50,28.4,10_50,21.7,Good,Ward 2,Shubham Dhaigude,Private,Good
805,2,W21709538909881-akK0O,Babhul Tree,Vachellia nilotica,19.30300376,76.50378708,66,37.5,10_50,28.7,Good,Ward 2,Shubham Dhaigude,Private,Good
806,2,W21709538910583-akK0O,Babhul Tree,Vachellia nilotica,19.30314014,76.50367845,53,30.1,10_50,23.0,Good,Ward 2,Shubham Dhaigude,Private,Good
807,2,W21709538911777-akK0O,Babhul Tree,Vachellia nilotica,19.30317685,76.50371902,61,34.7,10_50,26.5,Good,Ward 2,Shubham Dhaigude,Private,Good
808,2,W21709538913980-akK0O,Babhul Tree,Vachellia nilotica,19.30326038,76.50375623,49,27.8,10_50,21.3,Good,Ward 2,Shubham Dhaigude,Private,Good
809,2,W21709538914518-akK0O,Babhul Tree,Vachellia nilotica,19.30330405,76.50381994,55,31.3,10_50,23.9,Good,Ward 2,Shubham Dhaigude,Private,Good
810,2,W21709538916921-akK0O,Babhul Tree,Vachellia nilotica,19.30345973,76.50390074,48,27.3,10_50,20.9,Good,Ward 2,Shubham Dhaigude,Private,Good
811,2,W21709538917327-akK0O,Babhul Tree,Vachellia nilotica,19.30354011,76.50388632,22,12.5,10_50,9.6,Good,Ward 2,Shubham Dhaigude,Private,Good
812,2,W21709538917703-akK0O,Babhul Tree,Vachellia nilotica,19.30353947,76.50370125,23,13.1,10_50,10.0,Good,Ward 2,Shubham Dhaigude,Private,Good
813,2,W21709538919501-akK0O,Babhul Tree,Vachellia nilotica,19.30370528,76.50386486,65,36.9,10_50,28.3,Good,Ward 2,Shubham Dhaigude,Private,Good
814,2,W21709538920160-akK0O,Babhul Tree,Vachellia nilotica,19.30359516,76.50390308,70,39.8,10_50,30.4,Good,Ward 2,Shubham Dhaigude,Private,Good
815,2,W21709538969582-akK0O,Babhul Tree,Vachellia nilotica,19.30368471,76.50367811,49,27.8,10_50,21.3,Good,Ward 2,Shubham Dhaigude,Private,Good
816,2,W21709539003177-akK0O,Subabul Tree,Leucaena leucocephala,19.30133713,76.50319263,48,27.3,10_50,20.9,Good,Ward 2,Shubham Dhaigude,Private,Good
817,2,W21709539007800-akK0O,Subabul Tree,Leucaena leucocephala,19.30107923,76.50318157,39,22.2,10_50,17.0,Good,Ward 2,Shubham Dhaigude,Private,Good
818,2,W21709539010936-akK0O,Subabul Tree,Leucaena leucocephala,19.30099918,76.50308065,50,28.4,10_50,21.7,Good,Ward 2,Shubham Dhaigude,Private,Good
819,2,W21709539015972-akK0O,Subabul Tree,Leucaena leucocephala,19.30135896,76.50317352,66,37.5,10_50,28.7,Good,Ward 2,Shubham Dhaigude,Private,Good
820,2,W21709539023452-akK0O,Subabul Tree,Leucaena leucocephala,19.3013982,76.50324427,53,30.1,10_50,23.0,Good,Ward 2,Shubham Dhaigude,Private,Good
821,2,W21709539028304-akK0O,Subabul Tree,Leucaena leucocephala,19.30162729,76.50337771,61,34.7,10_50,26.5,Good,Ward 2,Shubham Dhaigude,Private,Good
822,2,W21709539029089-akK0O,Subabul Tree,Leucaena leucocephala,19.30159533,76.50343269,49,27.8,10_50,21.3,Good,Ward 2,Shubham Dhaigude,Private,Good
823,2,W21709539031242-akK0O,Subabul Tree,Leucaena leucocephala,19.30169469,76.50350813,55,31.3,10_50,23.9,Good,Ward 2,Shubham Dhaigude,Private,Good
824,2,W21709539033691-akK0O,Subabul Tree,Leucaena leucocephala,19.30185449,76.50347527,48,27.3,10_50,20.9,Good,Ward 2,Shubham Dhaigude,Private,Good
825,2,W21709539037568-akK0O,Subabul Tree,Leucaena leucocephala,19.30196967,76.50350109,22,12.5,10_50,9.6,Good,Ward 2,Shubham Dhaigude,Private,Good
826,2,W21709539043553-akK0O,Subabul Tree,Leucaena leucocephala,19.30193138,76.50348902,23,13.1,10_50,10.0,Good,Ward 2,Shubham Dhaigude,Private,Good
827,2,W21709539046476-akK0O,Subabul Tree,Leucaena leucocephala,19.30205606,76.50345851,26,14.8,10_50,11.3,Good,Ward 2,Shubham Dhaigude,Private,Good
828,2,W21709539047178-akK0O,Subabul Tree,Leucaena leucocephala,19.30200511,76.50341894,28,15.9,10_50,12.2,Good,Ward 2,Shubham Dhaigude,Private,Good
829,2,W21709539047832-akK0O,Subabul Tree,Leucaena leucocephala,19.30200384,76.50346924,61,34.7,10_50,26.5,Good,Ward 2,Shubham Dhaigude,Private,Good
830,2,W21709539048628-akK0O,Subabul Tree,Leucaena leucocephala,19.30203612,76.50351383,52,29.5,10_50,22.6,Good,Ward 2,Shubham Dhaigude,Private,Good
831,2,W21709539051437-akK0O,Subabul Tree,Leucaena leucocephala,19.30218642,76.50349673,59,33.5,10_50,25.7,Good,Ward 2,Shubham Dhaigude,Private,Good
832,2,W21709539052276-akK0O,Subabul Tree,Leucaena leucocephala,19.30216396,76.50346052,53,30.1,10_50,23.0,Good,Ward 2,Shubham Dhaigude,Private,Good
833,2,W21709539053283-akK0O,Subabul Tree,Leucaena leucocephala,19.30210225,76.50351584,54,30.7,10_50,23.5,Good,Ward 2,Shubham Dhaigude,Private,Good
834,2,W21709539057812-akK0O,Subabul Tree,Leucaena leucocephala,19.30233103,76.50355976,57,32.4,10_50,24.8,Good,Ward 2,Shubham Dhaigude,Private,Good
835,2,W21709539059850-akK0O,Subabul Tree,Leucaena leucocephala,19.3022418,76.50360469,53,30.1,10_50,23.0,Good,Ward 2,Shubham Dhaigude,Private,Good
836,2,W21709539061093-akK0O,Subabul Tree,Leucaena leucocephala,19.30229907,76.50361743,29,16.5,10_50,12.6,Good,Ward 2,Shubham Dhaigude,Private,Good
837,2,W21709539069346-akK0O,Subabul Tree,Leucaena leucocephala,19.30256804,76.50356848,52,29.5,10_50,22.6,Good,Ward 2,Shubham Dhaigude,Private,Good
