SR. No,Ward No,Serial no.,Tree Name,Scientific Name,Latitude,Longitude,Girth (Inch),Height (Ft),Age (Years),Canopy (sq. mtr),Condition,Landmark,Concern Person,ownership,Remark
174,1,W11709432101559-lPbwo,Neem Tree,Azadirachta indica,19.32289607,76.51217233,58,33,5_10,26,Good,Ward 1,Pravin More,Private,Good
175,1,W11709432102506-lPbwo,Neem Tree,Azadirachta indica,19.32287582,76.51164763,48,27,5_10,22,Good,Ward 1,Pravin More,Private,Good
176,1,W11709432107712-lPbwo,Neem Tree,Azadirachta indica,19.32282583,76.51137672,64,37,5_10,29,Good,Ward 1,Pravin More,Private,Good
177,1,W11709432109240-lPbwo,Neem Tree,Azadirachta indica,19.32291031,76.51109844,68,39,5_10,30,Good,Ward 1,Pravin More,Private,Good
178,1,W11709432113328-lPbwo,Neem Tree,Azadirachta indica,19.32238035,76.51186757,70,40,5_10,31,Good,Ward 1,Pravin More,Private,Good
179,1,W11709432118590-lPbwo,Neem Tree,Azadirachta indica,19.32225854,76.51251197,70,40,5_10,31,Good,Ward 1,Pravin More,Private,Good
180,1,W11709432123809-lPbwo,Neem Tree,Azadirachta indica,19.32343488,76.51040476,38,22,5_10,17,Good,Ward 1,Pravin More,Private,Good
181,1,W11709432124773-lPbwo,Neem Tree,Azadirachta indica,19.32308654,76.51040342,46,26,5_10,21,Good,Ward 1,Pravin More,Private,Good
182,1,W11709432125507-lPbwo,Neem Tree,Azadirachta indica,19.3229603,76.51033569,61,35,5_10,27,Good,Ward 1,Pravin More,Private,Good
183,1,W11709432129786-lPbwo,Neem Tree,Azadirachta indica,19.32268441,76.51034005,39,22,5_10,17,Good,Ward 1,Pravin More,Private,Good
184,1,W11709432172925-lPbwo,Neem Tree,Azadirachta indica,19.3237962,76.510677,43,25,5_10,19,Good,Ward 1,Pravin More,Private,Good
185,1,W11709432173636-lPbwo,Neem Tree,Azadirachta indica,19.32383986,76.5108671,38,22,5_10,17,Good,Ward 1,Pravin More,Private,Good
186,1,W11709432174463-lPbwo,Neem Tree,Azadirachta indica,19.32376392,76.51125703,38,22,5_10,17,Good,Ward 1,Pravin More,Private,Good
187,1,W11709432177434-lPbwo,Neem Tree,Azadirachta indica,19.3240357,76.51075915,30,17,5_10,13,Good,Ward 1,Pravin More,Private,Good
188,1,W11709432178284-lPbwo,Neem Tree,Azadirachta indica,19.32432361,76.5109764,65,37,5_10,29,Good,Ward 1,Pravin More,Private,Good
189,1,W11709432180696-lPbwo,Neem Tree,Azadirachta indica,19.32438531,76.51097909,62,35,5_10,28,Good,Ward 1,Pravin More,Private,Good
190,1,W11709432182587-lPbwo,Neem Tree,Azadirachta indica,19.32449573,76.51102334,57,33,5_10,26,Good,Ward 1,Pravin More,Private,Good
191,1,W11709432187897-lPbwo,Neem Tree,Azadirachta indica,19.32444606,76.51010871,43,25,5_10,19,Good,Ward 1,Pravin More,Private,Good
192,1,W11709432189905-lPbwo,Neem Tree,Azadirachta indica,19.32433912,76.51029043,32,18,5_10,14,Good,Ward 1,Pravin More,Private,Good
193,1,W11709432191448-lPbwo,Neem Tree,Azadirachta indica,19.3241091,76.50986128,47,27,5_10,21,Good,Ward 1,Pravin More,Private,Good
194,1,W11709432192424-lPbwo,Neem Tree,Azadirachta indica,19.32453211,76.5098425,47,27,5_10,21,Good,Ward 1,Pravin More,Private,Good
195,1,W11709432197830-lPbwo,Neem Tree,Azadirachta indica,19.32460836,76.50972717,62,35,5_10,28,Good,Ward 1,Pravin More,Private,Good
196,1,W11709432199527-lPbwo,Neem Tree,Azadirachta indica,19.32459539,76.5095954,43,25,5_10,19,Good,Ward 1,Pravin More,Private,Good
197,1,W11709432201507-lPbwo,Neem Tree,Azadirachta indica,19.32475865,76.50928225,50,29,5_10,22,Good,Ward 1,Pravin More,Private,Good
198,1,W11709432210518-lPbwo,Neem Tree,Azadirachta indica,19.32497695,76.5092152,53,30,5_10,24,Good,Ward 1,Pravin More,Private,Good
199,1,W11709432211368-lPbwo,Neem Tree,Azadirachta indica,19.32487982,76.50907673,70,40,5_10,31,Good,Ward 1,Pravin More,Private,Good
200,1,W11709432213658-lPbwo,Neem Tree,Azadirachta indica,19.32481686,76.50881153,33,19,5_10,15,Good,Ward 1,Pravin More,Private,Good
201,1,W11709432229262-lPbwo,Neem Tree,Azadirachta indica,19.32501049,76.5094281,64,37,5_10,29,Good,Ward 1,Pravin More,Private,Good
202,1,W11709432230015-lPbwo,Neem Tree,Azadirachta indica,19.32489406,76.50953371,40,23,5_10,18,Good,Ward 1,Pravin More,Private,Good
203,1,W11709432231788-lPbwo,Neem Tree,Azadirachta indica,19.32478079,76.50980361,43,25,5_10,19,Good,Ward 1,Pravin More,Private,Good
204,1,W11709432269817-baw6S,Neem Tree,Azadirachta indica,19.31355725,76.50516607,67,38,10_50,30,Good,Ward 1,Pravin More,Private,Good
205,1,W11709432270671-baw6S,Neem Tree,Azadirachta indica,19.31340316,76.50502559,61,35,10_50,27,Good,Ward 1,Pravin More,Private,Good
206,1,W11709432272224-baw6S,Neem Tree,Azadirachta indica,19.3136566,76.50522038,67,38,10_50,30,Good,Ward 1,Pravin More,Private,Good
207,1,W11709432274463-baw6S,Neem Tree,Azadirachta indica,19.31370596,76.50516607,49,28,10_50,22,Good,Ward 1,Pravin More,Private,Good
208,1,W11709432275111-baw6S,Neem Tree,Azadirachta indica,19.3137626,76.50510773,41,23,10_50,18,Good,Ward 1,Pravin More,Private,Good
209,1,W11709432275811-baw6S,Neem Tree,Azadirachta indica,19.31376766,76.50518451,39,22,10_50,17,Good,Ward 1,Pravin More,Private,Good
210,1,W11709432277326-baw6S,Neem Tree,Azadirachta indica,19.31382271,76.50526866,46,26,10_50,21,Good,Ward 1,Pravin More,Private,Good
211,1,W11709432279677-baw6S,Neem Tree,Azadirachta indica,19.31383252,76.50554962,56,32,10_50,25,Good,Ward 1,Pravin More,Private,Good
212,1,W11709432285153-baw6S,Neem Tree,Azadirachta indica,19.31394738,76.50544804,70,40,10_50,31,Good,Ward 1,Pravin More,Private,Good
213,1,W11709432294768-baw6S,Neem Tree,Azadirachta indica,19.3132921,76.50626879,67,38,10_50,30,Good,Ward 1,Pravin More,Private,Good
214,1,W11709432295972-baw6S,Neem Tree,Azadirachta indica,19.31322217,76.50654808,66,38,10_50,30,Good,Ward 1,Pravin More,Private,Good
215,1,W11709432297879-baw6S,Neem Tree,Azadirachta indica,19.3128371,76.5063962,61,35,10_50,27,Good,Ward 1,Pravin More,Private,Good
216,1,W11709432299201-baw6S,Neem Tree,Azadirachta indica,19.31277129,76.50642972,66,38,10_50,30,Good,Ward 1,Pravin More,Private,Good
217,1,W11709432299928-baw6S,Neem Tree,Azadirachta indica,19.31274376,76.50642,39,22,10_50,17,Good,Ward 1,Pravin More,Private,Good
218,1,W11709432300598-baw6S,Neem Tree,Azadirachta indica,19.31270263,76.50641464,32,18,10_50,14,Good,Ward 1,Pravin More,Private,Good
219,1,W11709432301288-baw6S,Neem Tree,Azadirachta indica,19.31267542,76.5064076,67,38,10_50,30,Good,Ward 1,Pravin More,Private,Good
220,1,W11709432301926-baw6S,Neem Tree,Azadirachta indica,19.31264852,76.50639385,35,20,10_50,16,Good,Ward 1,Pravin More,Private,Good
221,1,W11709432302552-baw6S,Neem Tree,Azadirachta indica,19.31263333,76.50636937,49,28,10_50,22,Good,Ward 1,Pravin More,Private,Good
222,1,W11709432303180-baw6S,Neem Tree,Azadirachta indica,19.31261182,76.50634188,35,20,10_50,16,Good,Ward 1,Pravin More,Private,Good
223,1,W11709432303774-baw6S,Neem Tree,Azadirachta indica,19.3125672,76.50632814,42,24,10_50,19,Good,Ward 1,Pravin More,Private,Good
224,1,W11709432304442-baw6S,Neem Tree,Azadirachta indica,19.3125555,76.50628623,66,38,10_50,30,Good,Ward 1,Pravin More,Private,Good
225,1,W11709432304988-baw6S,Neem Tree,Azadirachta indica,19.31253461,76.50626946,46,26,10_50,21,Good,Ward 1,Pravin More,Private,Good
226,1,W11709432310405-baw6S,Neem Tree,Azadirachta indica,19.31250867,76.50623661,37,21,10_50,17,Good,Ward 1,Pravin More,Private,Good
227,1,W11709432311683-baw6S,Neem Tree,Azadirachta indica,19.31250993,76.50619503,39,22,10_50,17,Good,Ward 1,Pravin More,Private,Good
228,1,W11709432313937-baw6S,Neem Tree,Azadirachta indica,19.31247893,76.50619872,41,23,10_50,18,Good,Ward 1,Pravin More,Private,Good
229,1,W11709432316619-lPbwo,Indian Jujube Tree,Ziziphus mauritiana,19.32076327,76.51143674,30,17,5_10,13,Good,Ward 1,Pravin More,Private,Good
230,1,W11709432318276-lPbwo,Indian Jujube Tree,Ziziphus mauritiana,19.3201963,76.51103273,55,31,5_10,25,Good,Ward 1,Pravin More,Private,Good
231,1,W11709432319590-lPbwo,Indian Jujube Tree,Ziziphus mauritiana,19.31999222,76.51085101,53,30,5_10,24,Good,Ward 1,Pravin More,Private,Good
232,1,W11709432322995-lPbwo,Indian Jujube Tree,Ziziphus mauritiana,19.32016086,76.51058245,47,27,5_10,21,Good,Ward 1,Pravin More,Private,Good
233,1,W11709432325057-lPbwo,Indian Jujube Tree,Ziziphus mauritiana,19.32043865,76.50994711,30,17,5_10,13,Good,Ward 1,Pravin More,Private,Good
234,1,W11709432325873-lPbwo,Indian Jujube Tree,Ziziphus mauritiana,19.32025989,76.51003361,37,21,5_10,17,Good,Ward 1,Pravin More,Private,Good
235,1,W11709432326230-lPbwo,Indian Jujube Tree,Ziziphus mauritiana,19.32016402,76.51000947,34,19,5_10,15,Good,Ward 1,Pravin More,Private,Good
236,1,W11709432326675-lPbwo,Indian Jujube Tree,Ziziphus mauritiana,19.32005202,76.50988508,38,22,5_10,17,Good,Ward 1,Pravin More,Private,Good
237,1,W11709432328542-lPbwo,Indian Jujube Tree,Ziziphus mauritiana,19.32027761,76.51028104,61,35,5_10,27,Good,Ward 1,Pravin More,Private,Good
238,1,W11709432330509-lPbwo,Indian Jujube Tree,Ziziphus mauritiana,19.32115465,76.5094861,52,30,5_10,23,Good,Ward 1,Pravin More,Private,Good
239,1,W11709432336828-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31244191,76.50616385,39,22,10_50,17,Good,Ward 1,Pravin More,Private,Good
240,1,W11709432337456-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31250709,76.50606796,33,19,10_50,15,Good,Ward 1,Pravin More,Private,Good
241,1,W11709432338321-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31240267,76.50614507,33,19,10_50,15,Good,Ward 1,Pravin More,Private,Good
242,1,W11709432338925-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31260138,76.50615882,51,29,10_50,23,Good,Ward 1,Pravin More,Private,Good
243,1,W11709432340734-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31261245,76.50620375,40,23,10_50,18,Good,Ward 1,Pravin More,Private,Good
244,1,W11709432344554-lPbwo,Indian Jujube Tree,Ziziphus mauritiana,19.32085471,76.5114012,44,25,5_10,20,Good,Ward 1,Pravin More,Private,Good
245,1,W11709432347662-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31234477,76.50608841,64,37,10_50,29,Good,Ward 1,Pravin More,Private,Good
246,1,W11709432347685-lPbwo,Indian Jujube Tree,Ziziphus mauritiana,19.32096798,76.51123356,57,33,5_10,26,Good,Ward 1,Pravin More,Private,Good
247,1,W11709432350108-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31231851,76.50604483,66,38,10_50,30,Good,Ward 1,Pravin More,Private,Good
248,1,W11709432353047-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31227421,76.50601029,36,21,10_50,16,Good,Ward 1,Pravin More,Private,Good
249,1,W11709432356236-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31232072,76.5059875,35,20,10_50,16,Good,Ward 1,Pravin More,Private,Good
250,1,W11709432357437-MZ1ci,Neem Tree,Azadirachta indica,19.31871366,76.50653299,61,35,5_10,27,Good,Ward 1,Pravin More,Private,Good
251,1,W11709432358877-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31238527,76.50604315,65,37,10_50,29,Good,Ward 1,Pravin More,Private,Good
252,1,W11709432359319-lPbwo,Indian Jujube Tree,Ziziphus mauritiana,19.32112744,76.51083525,68,39,5_10,30,Good,Ward 1,Pravin More,Private,Good
253,1,W11709432359735-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31237325,76.50605053,61,35,10_50,27,Good,Ward 1,Pravin More,Private,Good
254,1,W11709432360498-baw6S,Gum Arabic Tree,Vachellia nilotica,19.3123628,76.50605656,54,31,10_50,24,Good,Ward 1,Pravin More,Private,Good
255,1,W11709432361062-lPbwo,Indian Jujube Tree,Ziziphus mauritiana,19.32124799,76.51053049,33,19,5_10,15,Good,Ward 1,Pravin More,Private,Good
256,1,W11709432361192-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31234888,76.50606394,49,28,10_50,22,Good,Ward 1,Pravin More,Private,Good
257,1,W11709432363079-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31241406,76.50608271,67,38,10_50,30,Good,Ward 1,Pravin More,Private,Good
258,1,W11709432363591-h9mUY,Indian Jujube Tree,Ziziphus mauritiana,19.32010264,76.50809102,36,21,5_10,16,Good,Ward 1,Pravin More,Private,Good
259,1,W11709432363885-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31240615,76.50608908,67,38,10_50,30,Good,Ward 1,Pravin More,Private,Good
260,1,W11709432364564-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31239793,76.50610249,32,18,10_50,14,Good,Ward 1,Pravin More,Private,Good
261,1,W11709432365148-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31239128,76.50610451,66,38,10_50,30,Good,Ward 1,Pravin More,Private,Good
262,1,W11709432365811-lPbwo,Indian Jujube Tree,Ziziphus mauritiana,19.3210822,76.51087649,38,22,5_10,17,Good,Ward 1,Pravin More,Private,Good
263,1,W11709432365989-MZ1ci,Neem Tree,Azadirachta indica,19.31822356,76.50625605,46,26,5_10,21,Good,Ward 1,Pravin More,Private,Good
264,1,W11709432366603-lPbwo,Indian Jujube Tree,Ziziphus mauritiana,19.32101924,76.51083961,58,33,5_10,26,Good,Ward 1,Pravin More,Private,Good
265,1,W11709432367685-lPbwo,Indian Jujube Tree,Ziziphus mauritiana,19.32104708,76.51072897,42,24,5_10,19,Good,Ward 1,Pravin More,Private,Good
266,1,W11709432370028-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31246817,76.50611289,62,35,10_50,28,Good,Ward 1,Pravin More,Private,Good
267,1,W11709432370862-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31245899,76.50611658,61,35,10_50,27,Good,Ward 1,Pravin More,Private,Good
268,1,W11709432371561-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31244096,76.50612261,38,22,10_50,17,Good,Ward 1,Pravin More,Private,Good
269,1,W11709432372254-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31242735,76.50613099,40,23,10_50,18,Good,Ward 1,Pravin More,Private,Good
270,1,W11709432374000-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31251088,76.50616184,32,18,10_50,14,Good,Ward 1,Pravin More,Private,Good
271,1,W11709432374738-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31250329,76.50615279,34,19,10_50,15,Good,Ward 1,Pravin More,Private,Good
272,1,W11709432375461-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31249475,76.50614373,50,29,10_50,22,Good,Ward 1,Pravin More,Private,Good
273,1,W11709432376151-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31248905,76.50613736,38,22,10_50,17,Good,Ward 1,Pravin More,Private,Good
274,1,W11709432376986-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31248177,76.50614709,49,28,10_50,22,Good,Ward 1,Pravin More,Private,Good
275,1,W11709432377802-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31248779,76.50616217,43,25,10_50,19,Good,Ward 1,Pravin More,Private,Good
276,1,W11709432378562-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31249981,76.50617693,58,33,10_50,26,Good,Ward 1,Pravin More,Private,Good
277,1,W11709432384591-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31257258,76.50624298,55,31,10_50,25,Good,Ward 1,Pravin More,Private,Good
278,1,W11709432385537-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31255486,76.50622085,42,24,10_50,19,Good,Ward 1,Pravin More,Private,Good
279,1,W11709432386348-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31254474,76.50621548,32,18,10_50,14,Good,Ward 1,Pravin More,Private,Good
280,1,W11709432387268-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31252829,76.50621548,48,27,10_50,22,Good,Ward 1,Pravin More,Private,Good
281,1,W11709432388039-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31252164,76.50621582,56,32,10_50,25,Good,Ward 1,Pravin More,Private,Good
282,1,W11709432388729-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31250962,76.50622319,68,39,10_50,30,Good,Ward 1,Pravin More,Private,Good
283,1,W11709432389387-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31250044,76.5062299,48,27,10_50,22,Good,Ward 1,Pravin More,Private,Good
284,1,W11709432390213-baw6S,Gum Arabic Tree,Vachellia nilotica,19.3124919,76.50622822,37,21,10_50,17,Good,Ward 1,Pravin More,Private,Good
285,1,W11709432390275-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.31814161,76.50621112,65,37,5_10,29,Good,Ward 1,Pravin More,Private,Good
286,1,W11709432391642-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.31817167,76.50622286,32,18,5_10,14,Good,Ward 1,Pravin More,Private,Good
287,1,W11709432392855-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.31823527,76.50621615,69,39,5_10,31,Good,Ward 1,Pravin More,Private,Good
288,1,W11709432394124-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31250297,76.50626913,56,32,10_50,25,Good,Ward 1,Pravin More,Private,Good
289,1,W11709432414496-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.31830488,76.50628455,65,37,5_10,29,Good,Ward 1,Pravin More,Private,Good
290,1,W11709432415881-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.31847004,76.50637273,41,23,5_10,18,Good,Ward 1,Pravin More,Private,Good
291,1,W11709432416241-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.31856116,76.50641195,40,23,5_10,18,Good,Ward 1,Pravin More,Private,Good
292,1,W11709432421347-lPbwo,Neem Tree,Azadirachta indica,19.31976853,76.51090734,52,30,5_10,23,Good,Ward 1,Pravin More,Private,Good
293,1,W11709432422386-lPbwo,Neem Tree,Azadirachta indica,19.31960021,76.51027098,48,27,5_10,22,Good,Ward 1,Pravin More,Private,Good
294,1,W11709432423211-lPbwo,Neem Tree,Azadirachta indica,19.31938696,76.51016269,31,18,5_10,14,Good,Ward 1,Pravin More,Private,Good
295,1,W11709432425269-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.31860672,76.50643039,31,18,5_10,14,Good,Ward 1,Pravin More,Private,Good
296,1,W11709432428517-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.31872094,76.5064884,34,19,5_10,15,Good,Ward 1,Pravin More,Private,Good
297,1,W11709432429482-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.31863614,76.50645956,69,39,5_10,31,Good,Ward 1,Pravin More,Private,Good
298,1,W11709432432138-h9mUY,Indian Jujube Tree,Ziziphus mauritiana,19.31885161,76.50818322,59,34,5_10,26,Good,Ward 1,Pravin More,Private,Good
299,1,W11709432435138-h9mUY,Indian Jujube Tree,Ziziphus mauritiana,19.31885889,76.50823519,63,36,5_10,28,Good,Ward 1,Pravin More,Private,Good
300,1,W11709432435784-h9mUY,Indian Jujube Tree,Ziziphus mauritiana,19.31881111,76.50827944,70,40,5_10,31,Good,Ward 1,Pravin More,Private,Good
301,1,W11709432436712-h9mUY,Indian Jujube Tree,Ziziphus mauritiana,19.31877726,76.50837533,70,40,5_10,31,Good,Ward 1,Pravin More,Private,Good
302,1,W11709432440673-lPbwo,Neem Tree,Azadirachta indica,19.31912878,76.51035111,40,23,5_10,18,Good,Ward 1,Pravin More,Private,Good
303,1,W11709432442536-lPbwo,Neem Tree,Azadirachta indica,19.31942619,76.51134554,49,28,5_10,22,Good,Ward 1,Pravin More,Private,Good
304,1,W11709432444535-lPbwo,Neem Tree,Azadirachta indica,19.31972233,76.5115219,38,22,5_10,17,Good,Ward 1,Pravin More,Private,Good
305,1,W11709432444984-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.31838904,76.50740035,52,30,5_10,23,Good,Ward 1,Pravin More,Private,Good
306,1,W11709432449049-h9mUY,Indian Jujube Tree,Ziziphus mauritiana,19.31870037,76.50874782,68,39,5_10,30,Good,Ward 1,Pravin More,Private,Good
307,1,W11709432456195-lPbwo,Neem Tree,Azadirachta indica,19.31976442,76.51216093,65,37,5_10,29,Good,Ward 1,Pravin More,Private,Good
308,1,W11709432459655-lPbwo,Neem Tree,Azadirachta indica,19.3188668,76.510849,64,37,5_10,29,Good,Ward 1,Pravin More,Private,Good
309,1,W11709432460168-lPbwo,Neem Tree,Azadirachta indica,19.31864342,76.51133414,47,27,5_10,21,Good,Ward 1,Pravin More,Private,Good
310,1,W11709432461290-lPbwo,Neem Tree,Azadirachta indica,19.31903354,76.51113801,59,34,5_10,26,Good,Ward 1,Pravin More,Private,Good
311,1,W11709432466883-MZ1ci,Sag Tree,Tectona grandis,19.31857065,76.50644682,45,26,5_10,20,Good,Ward 1,Pravin More,Private,Good
312,1,W11709432469369-MZ1ci,Sag Tree,Tectona grandis,19.31866304,76.50648974,44,25,5_10,20,Good,Ward 1,Pravin More,Private,Good
313,1,W11709432469391-lPbwo,Neem Tree,Azadirachta indica,19.31919996,76.51008926,57,33,5_10,26,Good,Ward 1,Pravin More,Private,Good
314,1,W11709432471438-h9mUY,Indian Jujube Tree,Ziziphus mauritiana,19.31852983,76.50893893,45,26,5_10,20,Good,Ward 1,Pravin More,Private,Good
315,1,W11709432473242-h9mUY,Indian Jujube Tree,Ziziphus mauritiana,19.3185368,76.50886752,62,35,5_10,28,Good,Ward 1,Pravin More,Private,Good
316,1,W11709432483045-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31262637,76.50629394,68,39,10_50,30,Good,Ward 1,Pravin More,Private,Good
317,1,W11709432485889-MZ1ci,Neem Tree,Azadirachta indica,19.31830519,76.50742147,37,21,5_10,17,Good,Ward 1,Pravin More,Private,Good
318,1,W11709432486505-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31269788,76.506363,32,18,10_50,14,Good,Ward 1,Pravin More,Private,Good
319,1,W11709432487308-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31267858,76.5063506,59,34,10_50,26,Good,Ward 1,Pravin More,Private,Good
320,1,W11709432488103-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31266529,76.50633786,39,22,10_50,17,Good,Ward 1,Pravin More,Private,Good
321,1,W11709432488884-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31266561,76.50632881,39,22,10_50,17,Good,Ward 1,Pravin More,Private,Good
322,1,W11709432489604-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31265643,76.50632679,34,19,10_50,15,Good,Ward 1,Pravin More,Private,Good
323,1,W11709432490398-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31264378,76.50632445,64,37,10_50,29,Good,Ward 1,Pravin More,Private,Good
324,1,W11709432494253-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31277097,76.50638077,48,27,10_50,22,Good,Ward 1,Pravin More,Private,Good
325,1,W11709432505976-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.31834284,76.50758207,66,38,5_10,30,Good,Ward 1,Pravin More,Private,Good
326,1,W11709432509298-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.31829095,76.50765449,48,27,5_10,22,Good,Ward 1,Pravin More,Private,Good
327,1,W11709432509306-baw6S,Gum Arabic Tree,Vachellia nilotica,19.31399547,76.50749221,61,35,10_50,27,Good,Ward 1,Pravin More,Private,Good
